time,open,high,low,close,8day,Plot,Plot,Plot,Plot,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
2019-12-31T21:00:00-03:00,128.54,132.51,128.43,130.35,129.653602,132.6103086,146.5317026,NaN,NaN,43.79262582,38.17623896,NaN,NaN
2020-01-01T21:00:00-03:00,129.88,129.88,126.01,126.87,129.0350238,132.0636125,145.7606554,NaN,NaN,40.3451258,38.62187832,NaN,NaN
2020-01-02T21:00:00-03:00,127.02,134.63,125.7,133.75,130.0827963,132.2242208,145.2896493,NaN,NaN,48.9085152,39.69449856,NaN,NaN
2020-01-03T21:00:00-03:00,134.2,135.52,132.38,134.17,130.9910638,132.4095331,144.8535846,NaN,NaN,49.38617039,40.85524321,NaN,NaN
2020-01-04T21:00:00-03:00,134.26,137.99,134.26,134.99,131.8797163,132.6552919,144.4667774,NaN,NaN,50.36190193,41.62685405,NaN,NaN
2020-01-05T21:00:00-03:00,135.02,144.23,134.89,143.94,134.5597793,133.730026,144.4461195,NaN,NaN,59.53187565,43.26917222,NaN,NaN
2020-01-06T21:00:00-03:00,144.35,145.08,138.97,142.92,136.4176061,134.6052616,144.3862716,NaN,NaN,58.21201699,44.83154315,NaN,NaN
2020-01-07T21:00:00-03:00,142.9,147.83,137.16,140.45,137.3136937,135.1619034,144.231908,NaN,NaN,55.03030237,46.32175848,NaN,NaN
2020-01-08T21:00:00-03:00,140.43,141.26,135.24,137.87,137.4373173,135.4198173,143.9824215,NaN,NaN,51.84284187,47.51203356,NaN,NaN
2020-01-09T21:00:00-03:00,137.58,145,135.23,144.71,139.053469,136.3045966,144.010954,NaN,NaN,58.67660588,49.09583628,NaN,NaN
2020-01-10T21:00:00-03:00,143.57,147.78,142.14,142.36,139.7882537,136.8813017,143.9462107,NaN,NaN,55.74951207,50.33074133,NaN,NaN
2020-01-11T21:00:00-03:00,142.28,145.95,141.76,145.75,141.1130862,137.7259396,144.0169475,NaN,NaN,58.93216979,51.17366037,NaN,NaN
2020-01-12T21:00:00-03:00,146.68,146.68,142.19,143.67,141.6812893,138.2920406,144.0033417,NaN,NaN,56.25849664,52.0484877,NaN,NaN
2020-01-13T21:00:00-03:00,143.6,170.78,143.6,166.04,147.0943361,140.9347034,144.8675244,NaN,NaN,71.32577709,54.16813839,NaN,NaN
2020-01-14T21:00:00-03:00,165.46,171.76,159.03,166.15,151.3289281,143.3361602,145.7021313,NaN,NaN,71.37798697,56.13852133,NaN,NaN
2020-01-15T21:00:00-03:00,166.53,166.53,158.29,163.97,154.1380552,145.3012878,146.4185183,NaN,NaN,68.70795428,58.16443765,NaN,NaN
2020-01-16T21:00:00-03:00,164.25,174.09,161.93,170.34,157.7384874,147.6859271,147.3566156,NaN,NaN,72.00347492,59.81407763,NaN,NaN
2020-01-17T21:00:00-03:00,169,179.03,165,173.94,161.3388235,150.186315,148.3991013,NaN,NaN,73.68987547,61.55005657,NaN,NaN
2020-01-18T21:00:00-03:00,173.86,177.75,161.59,166.63,162.5146405,151.7523802,149.1140385,NaN,NaN,65.11309135,62.60371295,NaN,NaN
2020-01-19T21:00:00-03:00,167.06,169,161.22,166.68,163.4402759,153.1740583,149.8028997,NaN,NaN,65.14297573,63.00450581,NaN,NaN
2020-01-20T21:00:00-03:00,166.63,169.65,164.46,169.37,164.7579924,154.7165289,150.570237,NaN,NaN,66.79114802,63.61730089,NaN,NaN
2020-01-21T21:00:00-03:00,169.48,171,165.66,167.68,165.4073274,155.9511452,151.2412081,NaN,NaN,64.7206525,64.30946875,NaN,NaN
2020-01-22T21:00:00-03:00,167.55,167.55,158.86,162.72,164.8101435,156.5957981,151.6913568,NaN,NaN,58.94523062,64.81678224,NaN,NaN
2020-01-23T21:00:00-03:00,162.44,164.06,155.31,162.12,164.2123339,157.1219125,152.1003232,NaN,NaN,58.2678634,64.78758635,NaN,NaN
2020-01-24T21:00:00-03:00,161.26,162.06,157.5,160.13,163.3051486,157.4083971,152.4152125,NaN,NaN,55.97054317,64.80337428,NaN,NaN
2020-01-25T21:00:00-03:00,159.85,167.69,159.13,167.55,164.2484489,158.374264,153.0087335,NaN,NaN,61.98842698,65.02167837,NaN,NaN
2020-01-26T21:00:00-03:00,167.68,171.63,165,169.75,165.4710158,159.4576674,153.6652538,NaN,NaN,63.57795523,65.54449684,NaN,NaN
2020-01-27T21:00:00-03:00,169.89,176.18,169.84,175.65,167.7330123,160.9997943,154.5274007,156.9684,NaN,67.50271843,65.27142122,NaN,NaN
2020-01-28T21:00:00-03:00,175.61,178.4,173.21,173.21,168.9501207,162.1626711,155.2600517,157.2900158,NaN,64.41146365,64.77381241,NaN,NaN
2020-01-29T21:00:00-03:00,173.21,186.7,170.5,184.21,172.341205,164.2624167,156.3953438,157.8230848,NaN,70.88471079,64.92929502,NaN,NaN
2020-01-30T21:00:00-03:00,184.73,185.48,174.93,179.72,173.9809372,165.7345675,157.3100362,158.2566871,NaN,65.63667294,64.47452345,NaN,NaN
2020-01-31T21:00:00-03:00,179.8,184.02,179.08,183.52,176.1007289,167.4284182,158.3378779,158.7569507,NaN,67.80888558,64.05445274,NaN,NaN
2020-02-01T21:00:00-03:00,183.21,193.36,179,188.1,178.7672336,169.3971403,159.5050199,159.3380012,NaN,70.24985732,64.4213646,NaN,NaN
2020-02-02T21:00:00-03:00,188.03,195.31,186.51,189.48,181.1478484,171.3097936,160.6805093,159.9348725,NaN,70.96428385,64.83717232,NaN,NaN
2020-02-03T21:00:00-03:00,189.82,191.2,184.42,188.36,182.7505487,172.9336228,161.7659796,160.4977463,NaN,69.505433,65.03104982,NaN,NaN
2020-02-04T21:00:00-03:00,188.58,207.55,187.67,203.73,187.412649,175.8666111,163.4116274,161.3538305,NaN,76.61130759,65.88038233,NaN,NaN
2020-02-05T21:00:00-03:00,204,216.1,201.13,212.85,193.0653937,179.3888386,165.3503871,162.3735567,NaN,79.64257084,67.35876377,NaN,NaN
2020-02-06T21:00:00-03:00,213.06,224.4,213.06,223.26,199.7753062,183.5670444,167.6213523,163.5792288,NaN,82.44013168,69.08535436,NaN,NaN
2020-02-07T21:00:00-03:00,223.45,227.73,213.39,223.31,205.0052381,187.3520878,169.8052209,164.7620163,NaN,82.45260475,70.97693019,NaN,NaN
2020-02-08T21:00:00-03:00,223.1,230.67,223.06,228.79,210.2907408,191.2985556,172.1183495,166.0298972,NaN,83.80996462,72.53561145,NaN,NaN
2020-02-09T21:00:00-03:00,228.79,229.64,216.67,222.96,213.1061317,194.3139313,174.1121397,167.157226,NaN,76.98701004,73.49340108,NaN,NaN
2020-02-10T21:00:00-03:00,223.06,239.57,218.02,237.65,218.5603247,198.4411759,176.6038205,168.5531225,NaN,81.15094808,74.46827462,NaN,NaN
2020-02-11T21:00:00-03:00,238.07,275.93,238.07,266.18,229.1424747,204.8924925,180.1166118,170.486328,NaN,86.32579887,76.03358428,NaN,NaN
2020-02-12T21:00:00-03:00,266.36,277.92,256,268.42,237.8708137,210.9427313,183.5794898,172.4256086,NaN,86.63602258,77.15867798,NaN,NaN
2020-02-13T21:00:00-03:00,268.64,288.21,260.35,285.76,248.5128551,218.0681855,187.5865686,174.669854,NaN,88.76154377,78.81045447,NaN,NaN
2020-02-14T21:00:00-03:00,285.71,288.85,261.69,264.72,252.1144428,222.5112154,190.6114091,176.4530252,NaN,73.48835973,79.21613119,NaN,NaN
2020-02-15T21:00:00-03:00,264.74,273.87,237.03,259.18,253.6845667,226.0034806,193.3003734,178.0911831,NaN,70.0694911,79.20324789,NaN,NaN
2020-02-16T21:00:00-03:00,258.92,268.43,242.36,267.75,256.8102185,229.9793396,196.2199666,179.8666052,NaN,72.22234786,79.29310961,NaN,NaN
2020-02-17T21:00:00-03:00,267.85,286.44,259.08,283.16,262.6657255,235.0441644,199.6293797,181.912019,NaN,75.61836834,79.72974785,NaN,NaN
2020-02-18T21:00:00-03:00,283.54,285.09,251.53,258.47,261.7333421,237.2751964,201.936855,183.4280186,NaN,62.44553265,78.71790678,NaN,NaN
2020-02-19T21:00:00-03:00,258.38,264.28,245.8,257.57,260.8081549,239.2080348,204.118547,184.8961767,NaN,62.02140201,77.45925186,NaN,NaN
2020-02-20T21:00:00-03:00,257.05,268.36,254.01,265.35,261.8174538,241.6977458,206.5197804,186.4893217,NaN,64.27996363,76.162097,NaN,NaN
2020-02-21T21:00:00-03:00,265.58,266.94,256.47,262.13,261.8869085,243.6436748,208.7005733,187.9871569,NaN,62.62011742,74.74549076,NaN,NaN
2020-02-22T21:00:00-03:00,261.98,276.32,261.49,275.11,264.8253733,246.6404676,211.3048646,189.7123617,NaN,66.38794326,73.50106067,NaN,NaN
2020-02-23T21:00:00-03:00,275.11,277.87,257.22,265.41,264.9552904,248.4280422,213.4266346,191.2113248,NaN,61.4065661,72.38817181,NaN,NaN
2020-02-24T21:00:00-03:00,265.47,265.97,244.5,246.55,260.8652258,248.249181,214.7255901,192.3071402,NaN,53.06872686,70.38229887,NaN,NaN
2020-02-25T21:00:00-03:00,245.9,250,215.51,223.58,252.5796201,245.8997352,215.0728219,192.9264047,NaN,45.04636188,67.43376766,NaN,NaN
2020-02-26T21:00:00-03:00,223.32,238.13,209.74,227.6,247.0285934,244.1569033,215.5640838,193.6130106,NaN,46.56869355,64.57181558,NaN,NaN
2020-02-27T21:00:00-03:00,227.96,234.47,213.97,227.15,242.6111282,242.5371982,216.0184334,194.2771094,NaN,46.41369411,61.54696918,NaN,NaN
2020-02-28T21:00:00-03:00,227.11,233.18,217.12,217.48,237.026433,240.1507984,216.0757497,194.7365726,NaN,43.09433042,59.37596709,NaN,NaN
2020-02-29T21:00:00-03:00,217.15,227.5,212.37,217.4,232.6650035,237.9840557,216.1276811,195.1853533,NaN,43.06688939,57.44720982,NaN,NaN
2020-03-01T21:00:00-03:00,217.35,234.3,215.97,232.04,232.5261138,237.4179551,216.7516936,195.9151483,NaN,49.41491311,55.81810734,NaN,NaN
2020-03-02T21:00:00-03:00,232.17,232.99,220.1,223.63,230.5491996,236.1048165,217.0214311,196.4639572,NaN,46.22629632,53.71867362,NaN,NaN
2020-03-03T21:00:00-03:00,224,228.64,220.33,224.62,229.2315997,235.0110245,217.3194142,197.0215026,NaN,46.6626111,52.59132208,NaN,NaN
2020-03-04T21:00:00-03:00,224.64,234.21,224.64,228.63,229.0979109,234.4033079,217.7629666,197.6474135,NaN,48.48587756,51.62449891,NaN,NaN
2020-03-05T21:00:00-03:00,228.57,245.84,227.69,245.56,232.7561529,235.46585,218.8530464,198.5961776,NaN,55.41536177,50.99131306,NaN,NaN
2020-03-06T21:00:00-03:00,245.88,252.36,236.44,237.37,233.7814523,235.6471976,219.5792014,199.363976,NaN,51.78624727,50.21746519,NaN,NaN
2020-03-07T21:00:00-03:00,237.34,237.34,195.5,199.35,226.1300184,232.1903216,218.7858994,199.3636993,NaN,39.01319009,48.26212568,NaN,NaN
2020-03-08T21:00:00-03:00,199.5,208.49,189.69,202.63,220.9077921,229.3750529,218.1523347,199.4283785,NaN,40.37941766,46.76018651,NaN,NaN
